id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
11500281,Fri Apr 27 2018 14:34:27 GMT+0100 (GMT+1),2018-04-27,2018-04-27 12:34:27 UTC,Amsterdam,908252,sjleaman,2018-04-27 15:31:07 UTC,2018-04-28 06:58:31 UTC,casual,,https://www.inaturalist.org/observations/11500281,https://static.inaturalist.org/photos/16549372/medium.jpg?1524898707,,"",,0,0,true,3,"1 Noble Street, London, England, GB",51.5166994242,-0.0956747876,65,,,false,,,,,,,
11501153,Fri Apr 27 2018 16:38:22 GMT+0100 (GMT+1),2018-04-27,2018-04-27 14:38:22 UTC,Amsterdam,910492,jenra,2018-04-27 15:39:44 UTC,2019-09-06 22:12:06 UTC,research,,https://www.inaturalist.org/observations/11501153,https://static.inaturalist.org/photos/16416863/medium.jpg?1524843630,,"",,1,0,false,3,"1–5 Flask Walk, London, England, GB",51.5576463612,-0.1756931562,10,,,false,,,herb Robert,Geranium robertianum,herb Robert,Plantae,55925
11501458,2018-04-27 4:42:08 p.m. BST,2018-04-27,2018-04-27 15:42:08 UTC,Europe/London,411745,peterpetoe,2018-04-27 15:42:38 UTC,2018-04-27 15:43:01 UTC,needs_id,,https://www.inaturalist.org/observations/11501458,https://static.inaturalist.org/photos/16417235/medium.jpeg?1524843767,,"",,0,0,false,2,"20 Smugglers Way, London SW18, UK",51.46154871,-0.19260055,9,,,false,,,Artemisia vulgaris,Artemisia vulgaris,common mugwort,Plantae,52856
11501465,Fri Apr 27 2018 16:41:29 GMT+0100 (GMT+1),2018-04-27,2018-04-27 14:41:29 UTC,Amsterdam,910492,jenra,2018-04-27 15:42:42 UTC,2018-04-27 16:05:51 UTC,research,,https://www.inaturalist.org/observations/11501465,https://static.inaturalist.org/photos/16417246/medium.jpg?1524843779,,"",,1,0,false,3,"10–28 Well Walk, London, England, GB",51.5581933642,-0.1743947994,25,,,false,,,Green Alkanet,Pentaglottis sempervirens,Green Alkanet,Plantae,166466
11501627,Fri Apr 27 2018 16:44:08 GMT+0100 (GMT+1),2018-04-27,2018-04-27 14:44:08 UTC,Amsterdam,910492,jenra,2018-04-27 15:44:18 UTC,2018-04-27 21:00:29 UTC,research,,https://www.inaturalist.org/observations/11501627,https://static.inaturalist.org/photos/16417523/medium.jpg?1524843890,,"",,2,0,false,3,"28 Well Walk, London, England, GB",51.5585256648,-0.1737337187,25,,,false,,,Ruine de Rome,Cymbalaria muralis,Ivy-leaved toadflax,Plantae,55727
11501903,Fri Apr 27 2018 16:46:03 GMT+0100 (GMT+1),2018-04-27,2018-04-27 14:46:03 UTC,Amsterdam,147030,chrisrap,2018-04-27 15:46:32 UTC,2018-04-27 15:46:32 UTC,casual,CC0,https://www.inaturalist.org/observations/11501903,,,"",,0,0,false,3,"Kensington Gardens, London, England, GB",51.5033521643,-0.1747392118,10,,open,false,,,,Erithacus rubecula,European Robin,Aves,13094
11501930,2018/04/27 2:29 PM BST,2018-04-27,2018-04-27 13:29:00 UTC,Europe/London,781146,focg,2018-04-27 15:46:48 UTC,2018-04-27 16:04:29 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/11501930,https://static.inaturalist.org/photos/16417300/medium.jpg?1524843799,,"",,1,0,false,,"City of London, London, UK",51.5163943185,-0.0960445404,61,,,false,,,maidenhair spleenwort,Asplenium trichomanes trichomanes,maidenhair spleenwort,Plantae,79637
11501964,Fri Apr 27 2018 16:46:17 GMT+0100 (GMT+1),2018-04-27,2018-04-27 14:46:17 UTC,Amsterdam,910492,jenra,2018-04-27 15:47:11 UTC,2018-04-30 10:16:54 UTC,research,,https://www.inaturalist.org/observations/11501964,https://static.inaturalist.org/photos/16417997/medium.jpg?1524844066,,"",,1,0,false,3,"29 Christchurch Hill, London, England, GB",51.5582195577,-0.1730809361,25,,,false,,,lesser periwinkle,Vinca minor,lesser periwinkle,Plantae,55844
11502044,Fri Apr 27 2018 16:47:07 GMT+0100 (GMT+1),2018-04-27,2018-04-27 14:47:07 UTC,Amsterdam,147030,chrisrap,2018-04-27 15:47:53 UTC,2018-04-27 16:04:22 UTC,research,CC0,https://www.inaturalist.org/observations/11502044,https://static.inaturalist.org/photos/16418016/medium.jpg?1524844085,,"",,1,0,false,3,"Kensington Gardens, London, England, GB",51.5040106886,-0.1748348493,10,,open,false,,,Horse-chestnut,Aesculus hippocastanum,Horse-chestnut,Plantae,84298
11502156,Fri Apr 27 2018 16:48:00 GMT+0100 (GMT+1),2018-04-27,2018-04-27 14:48:00 UTC,Amsterdam,910492,jenra,2018-04-27 15:48:46 UTC,2018-04-27 20:40:24 UTC,research,,https://www.inaturalist.org/observations/11502156,https://static.inaturalist.org/photos/16418358/medium.jpg?1524844181,,"",,3,0,false,3,"12–14 Christchurch Hill, London, England, GB",51.5581525025,-0.1728265453,25,,,false,,,Alliaire officinale,Alliaria petiolata,garlic mustard,Plantae,56061
11502273,Fri Apr 27 2018 16:49:18 GMT+0100 (GMT+1),2018-04-27,2018-04-27 14:49:18 UTC,Amsterdam,147030,chrisrap,2018-04-27 15:49:35 UTC,2018-04-27 15:49:36 UTC,casual,CC0,https://www.inaturalist.org/observations/11502273,,,"",,0,0,false,3,"Kensington Gardens, London, England, GB",51.5051969774,-0.1754511418,399,,open,false,,,,Columba palumbus,Common Wood-Pigeon,Aves,3048
11502420,Fri Apr 27 2018 16:50:04 GMT+0100 (GMT+1),2018-04-27,2018-04-27 14:50:04 UTC,Amsterdam,910492,jenra,2018-04-27 15:50:33 UTC,2018-04-27 16:04:15 UTC,research,,https://www.inaturalist.org/observations/11502420,https://static.inaturalist.org/photos/16418732/medium.jpg?1524844281,,"",,1,0,false,3,"12–14 Christchurch Hill, London, England, GB",51.5579449246,-0.1722976472,25,,,false,,,Cow Parsley,Anthriscus sylvestris,Cow Parsley,Plantae,124544
11502507,Fri Apr 27 2018 16:49:39 GMT+0100 (GMT+1),2018-04-27,2018-04-27 14:49:39 UTC,Amsterdam,147030,chrisrap,2018-04-27 15:51:10 UTC,2018-04-27 15:51:10 UTC,casual,CC0,https://www.inaturalist.org/observations/11502507,,,"",,0,0,false,3,"Kensington Gardens, London, England, GB",51.5061461888,-0.1755073801,65,,open,false,,,,Psittacula krameri,Rose-ringed Parakeet,Aves,18911
11502562,Fri Apr 27 2018 16:50:54 GMT+0100 (GMT+1),2018-04-27,2018-04-27 14:50:54 UTC,Amsterdam,910492,jenra,2018-04-27 15:51:37 UTC,2018-04-27 16:04:06 UTC,research,,https://www.inaturalist.org/observations/11502562,https://static.inaturalist.org/photos/16418858/medium.jpg?1524844315,,"",,1,0,false,3,"12–14 Christchurch Hill, London, England, GB",51.5579123609,-0.1723196078,25,,,false,,,catchweed bedstraw,Galium aparine,Cleavers,Plantae,53059
11502742,Fri Apr 27 2018 16:52:13 GMT+0100 (GMT+1),2018-04-27,2018-04-27 14:52:13 UTC,Amsterdam,147030,chrisrap,2018-04-27 15:52:52 UTC,2019-04-25 10:31:30 UTC,research,CC0,https://www.inaturalist.org/observations/11502742,https://static.inaturalist.org/photos/16419125/medium.jpg?1524844389,,"",,5,1,false,3,"Kensington Gardens, London, England, GB",51.5082436335,-0.1756981015,10,,open,false,,,Eastern Gray Squirrel,Sciurus carolinensis,Eastern Grey Squirrel,Mammalia,46017
11502859,Fri Apr 27 2018 16:53:20 GMT+0100 (GMT+1),2018-04-27,2018-04-27 14:53:20 UTC,Amsterdam,147030,chrisrap,2018-04-27 15:53:37 UTC,2019-03-14 17:20:27 UTC,research,CC0,https://www.inaturalist.org/observations/11502859,https://static.inaturalist.org/photos/16419208/medium.jpg?1524844419,,"",,6,0,false,3,"The Serpentine, London, England, GB",51.5088042571,-0.1756652445,10,,open,false,,,Grey Heron,Ardea cinerea,Grey Heron,Aves,4954
11502875,Fri Apr 27 2018 16:52:38 GMT+0100 (GMT+1),2018-04-27,2018-04-27 14:52:38 UTC,Amsterdam,910492,jenra,2018-04-27 15:53:44 UTC,2018-04-27 17:59:00 UTC,needs_id,,https://www.inaturalist.org/observations/11502875,https://static.inaturalist.org/photos/16419337/medium.jpg?1524844464,,"",,2,0,false,3,"24 Willow Road, London, England, GB",51.557536223,-0.1716431882,25,,,false,,,true mosses,Bryopsida,true mosses,Plantae,48372
11503068,Fri Apr 27 2018 16:54:50 GMT+0100 (GMT+1),2018-04-27,2018-04-27 14:54:50 UTC,Amsterdam,147030,chrisrap,2018-04-27 15:55:06 UTC,2020-01-21 05:10:44 UTC,research,CC0,https://www.inaturalist.org/observations/11503068,https://static.inaturalist.org/photos/16419475/medium.jpg?1524844509,,"",,3,0,false,3,"Kensington Gardens, London, England, GB",51.5098017455,-0.1760612056,10,,,false,,,Eurasian Magpie,Pica pica,Eurasian Magpie,Aves,891696
11503189,Fri Apr 27 2018 16:55:30 GMT+0100 (GMT+1),2018-04-27,2018-04-27 14:55:30 UTC,Amsterdam,147030,chrisrap,2018-04-27 15:55:55 UTC,2018-04-27 15:56:14 UTC,needs_id,CC0,https://www.inaturalist.org/observations/11503189,https://static.inaturalist.org/photos/16419648/medium.jpg?1524844567,,"",,0,0,false,3,"Kensington Gardens, London, England, GB",51.5103217587,-0.1759119239,10,,,false,,,,Hyacinthoides hispanica,Spanish Bluebell,Plantae,57635
11503282,Fri Apr 27 2018 16:56:30 GMT+0100 (GMT+1),2018-04-27,2018-04-27 14:56:30 UTC,Amsterdam,147030,chrisrap,2018-04-27 15:56:47 UTC,2020-01-21 05:10:44 UTC,research,CC0,https://www.inaturalist.org/observations/11503282,https://static.inaturalist.org/photos/16419774/medium.jpg?1524844613,,"",,4,0,false,3,"Kensington Gardens, London, England, GB",51.511111795,-0.1758840121,10,,,false,,,Eurasian Magpie,Pica pica,Eurasian Magpie,Aves,891696
11503369,Fri Apr 27 2018 16:57:11 GMT+0100 (GMT+1),2018-04-27,2018-04-27 14:57:11 UTC,Amsterdam,147030,chrisrap,2018-04-27 15:57:30 UTC,2018-12-23 21:32:17 UTC,casual,CC0,https://www.inaturalist.org/observations/11503369,https://static.inaturalist.org/photos/16419899/medium.jpg?1524844656,,"",,0,0,true,3,"Kensington Gardens, London, England, GB",51.511513372,-0.1760938112,25,,,false,,,planes,Platanus,planes,Plantae,49664
11503527,Fri Apr 27 2018 16:54:00 GMT+0100 (GMT+1),2018-04-27,2018-04-27 14:54:00 UTC,Amsterdam,910492,jenra,2018-04-27 15:58:49 UTC,2018-04-28 07:19:06 UTC,needs_id,,https://www.inaturalist.org/observations/11503527,https://static.inaturalist.org/photos/16421554/medium.jpg?1524845235,,"",,0,0,false,3,"10 Christchurch Hill, London, England, GB",51.5577394423,-0.1716528274,25,,,false,,,Ivy-leaved toadflax,Cymbalaria muralis,Ivy-leaved toadflax,Plantae,55727
11504094,Fri Apr 27 2018 17:03:02 GMT+0100 (GMT+1),2018-04-27,2018-04-27 15:03:02 UTC,Amsterdam,783022,penguingalaxy,2018-04-27 16:03:42 UTC,2018-04-27 18:09:48 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/11504094,https://static.inaturalist.org/photos/16421039/medium.jpg?1524845035,,"",,2,0,false,3,"University College London, London, England, GB",51.5245235385,-0.1342243611,65,,,false,,,common ivy,Hedera helix,common ivy,Plantae,55882
11504771,Fri Apr 27 2018 16:57:42 GMT+0100 (GMT+1),2018-04-27,2018-04-27 14:57:42 UTC,Amsterdam,910492,jenra,2018-04-27 16:10:12 UTC,2018-08-04 15:26:35 UTC,research,,https://www.inaturalist.org/observations/11504771,https://static.inaturalist.org/photos/16422075/medium.jpg?1524845436,,"",,2,0,false,3,"24 Willow Road, London, England, GB",51.5574607321,-0.171675563,65,,,false,,,Eastern Gray Squirrel,Sciurus carolinensis,Eastern Grey Squirrel,Mammalia,46017
11506779,2018-04-27 3:27:26 PM GMT+01:00,2018-04-27,2018-04-27 13:27:26 UTC,Amsterdam,903018,abilila,2018-04-27 16:25:04 UTC,2018-04-27 16:25:16 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/11506779,https://static.inaturalist.org/photos/16425048/medium.jpeg?1524846311,,"",,0,0,true,2,"2 Hampstead Hill Gardens, Hampstead, London NW3, UK",51.55378146,-0.17011505,7,,,false,,,sycamore,,,,
11506818,2018-04-27 3:31:02 PM GMT+01:00,2018-04-27,2018-04-27 13:31:02 UTC,Amsterdam,903018,abilila,2018-04-27 16:25:19 UTC,2018-04-27 16:25:33 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/11506818,https://static.inaturalist.org/photos/16425104/medium.jpeg?1524846329,,"",,0,0,true,2,"14 Rosslyn Hill, Hampstead, London NW3 1PF, UK",51.55394399,-0.17031827,6,,,false,,,paper birch,Betula papyrifera,paper birch,Plantae,49883
11506854,2018-04-27 3:35:18 PM GMT+01:00,2018-04-27,2018-04-27 13:35:18 UTC,Amsterdam,903018,abilila,2018-04-27 16:25:35 UTC,2018-04-27 16:27:38 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/11506854,https://static.inaturalist.org/photos/16425174/medium.jpeg?1524846349,,"",,1,0,false,2,"36 Rosslyn Hill, Hampstead, London NW3 1NH, UK",51.554728,-0.172399,18,,,false,,,common hawthorn,Crataegus monogyna,common hawthorn,Plantae,51147
11506881,2018-04-27 3:35:57 PM GMT+01:00,2018-04-27,2018-04-27 13:35:57 UTC,Amsterdam,903018,abilila,2018-04-27 16:25:49 UTC,2018-04-27 16:26:01 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/11506881,https://static.inaturalist.org/photos/16425220/medium.jpeg?1524846361,,"",,0,0,true,2,"36 Rosslyn Hill, Hampstead, London NW3 1NH, UK",51.55473883,-0.1725015,12,,,false,,,common lilac,Syringa vulgaris,common lilac,Plantae,83072
11506910,2018-04-27 3:37:48 PM GMT+01:00,2018-04-27,2018-04-27 13:37:48 UTC,Amsterdam,903018,abilila,2018-04-27 16:26:02 UTC,2018-04-27 20:30:00 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/11506910,https://static.inaturalist.org/photos/16425271/medium.jpeg?1524846374,,"",,2,0,false,2,"3 Shepherds Walk, Hampstead, London NW3, UK",51.55446897,-0.17319019,8,,,false,,,Ruine de Rome,Cymbalaria muralis,Ivy-leaved toadflax,Plantae,55727
11506929,2018-04-27 3:38:08 PM GMT+01:00,2018-04-27,2018-04-27 13:38:08 UTC,Amsterdam,903018,abilila,2018-04-27 16:26:15 UTC,2019-05-08 15:04:18 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/11506929,https://static.inaturalist.org/photos/16425305/medium.jpeg?1524846385,,"",,2,0,false,2,"55 Shepherds Walk, Hampstead, London NW3, UK",51.55450931,-0.17321228,15,,,false,,,Sempervivoideae,Sempervivoideae,,Plantae,889256
11506949,2018-04-27 3:44:08 PM GMT+01:00,2018-04-27,2018-04-27 13:44:08 UTC,Amsterdam,903018,abilila,2018-04-27 16:26:26 UTC,2018-04-27 16:26:38 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/11506949,https://static.inaturalist.org/photos/16425376/medium.jpeg?1524846406,,"",On top of a wall,0,0,false,2,"55 Shepherds Walk, Hampstead, London NW3, UK",51.55455118,-0.17328265,12,,,false,,,moss,Bryophyta,mosses,Plantae,311249
11506978,2018-04-27 3:45:42 PM GMT+01:00,2018-04-27,2018-04-27 13:45:42 UTC,Amsterdam,903018,abilila,2018-04-27 16:26:40 UTC,2018-04-27 16:26:54 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/11506978,,,"",,0,0,false,2,"3 Shepherds Walk, Hampstead, London NW3, UK",51.55447,-0.1731618,19,,,false,,,,,,,
11506998,2018-04-27 3:46:41 PM GMT+01:00,2018-04-27,2018-04-27 13:46:41 UTC,Amsterdam,903018,abilila,2018-04-27 16:26:51 UTC,2018-05-24 11:01:50 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/11506998,https://static.inaturalist.org/photos/16425425/medium.jpeg?1524846417,,"",Lichen/moss on top of a wall,0,0,false,2,"3 Shepherds Walk, Hampstead, London NW3, UK",51.5544863,-0.1731609,19,,,false,,,,Plantae,plants,Plantae,47126
11507035,2018-04-27 3:47:21 PM GMT+01:00,2018-04-27,2018-04-27 13:47:21 UTC,Amsterdam,903018,abilila,2018-04-27 16:27:09 UTC,2018-05-24 11:01:31 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/11507035,https://static.inaturalist.org/photos/16425470/medium.jpeg?1524846434,,"",,0,0,false,2,"55 Shepherds Walk, Hampstead, London NW3, UK",51.55442164,-0.17330432,8,,,false,,,wall moss,Bryophyta,mosses,Plantae,311249
11507060,2018-04-27 4:16:11 PM GMT+01:00,2018-04-27,2018-04-27 14:16:11 UTC,Amsterdam,903018,abilila,2018-04-27 16:27:21 UTC,2018-04-27 17:37:49 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/11507060,https://static.inaturalist.org/photos/16425511/medium.jpeg?1524846446,,"",,0,0,true,2,"95-97 Savernake Rd, London NW3 2LG, UK",51.55574802,-0.15815758,4,,,false,,,magnolia,Magnolia,magnolias,Plantae,82096
11507081,2018-04-27 5:17:10 PM GMT+01:00,2018-04-27,2018-04-27 15:17:10 UTC,Amsterdam,903018,abilila,2018-04-27 16:27:33 UTC,2018-04-28 07:13:13 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/11507081,https://static.inaturalist.org/photos/16425553/medium.jpeg?1524846459,,"",Damp dark area of the garden. Long tough leaves with serrated edge. Dangling seed heads. ,2,0,false,2,"22 Savernake Rd, London NW3 2JP, UK",51.5558076,-0.1577292,18,,,false,,,Hanging sedge,Carex pendula,pendulous sedge,Plantae,49365
11507105,2018-04-27 5:20:53 PM GMT+01:00,2018-04-27,2018-04-27 15:20:53 UTC,Amsterdam,903018,abilila,2018-04-27 16:27:45 UTC,2018-04-27 17:37:29 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/11507105,https://static.inaturalist.org/photos/16425591/medium.jpeg?1524846470,,"",,1,0,false,2,"22 Savernake Rd, London NW3 2JP, UK",51.5558735,-0.15778287,15,,,false,,,mints,Mentha,mints,Plantae,54570
11508473,Fri Apr 27 2018 17:38:13 GMT+0100 (GMT+1),2018-04-27,2018-04-27 15:38:13 UTC,Amsterdam,910492,jenra,2018-04-27 16:38:45 UTC,2019-05-11 20:40:25 UTC,research,,https://www.inaturalist.org/observations/11508473,https://static.inaturalist.org/photos/16427727/medium.jpg?1524847152,,"",,5,0,false,3,"24 Willow Road, London, England, GB",51.557443008,-0.1715947664,65,,open,false,,,Rose-ringed Parakeet,Psittacula krameri,Rose-ringed Parakeet,Aves,18911
11513547,Fri Apr 27 2018 18:18:41 GMT+0100 (GMT+1),2018-04-27,2018-04-27 16:18:41 UTC,Amsterdam,796473,bryonycross,2018-04-27 17:19:02 UTC,2018-04-27 20:27:07 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/11513547,https://static.inaturalist.org/photos/16435301/medium.jpg?1524849545,,"",,2,0,false,3,"Hyde Park, London, England, GB",51.5042769816,-0.1600250322,10,,,false,,,common hawthorn,Crataegus monogyna,common hawthorn,Plantae,51147
11513793,Fri Apr 27 2018 18:20:26 GMT+0100 (GMT+1),2018-04-27,2018-04-27 16:20:26 UTC,Amsterdam,796473,bryonycross,2018-04-27 17:20:56 UTC,2018-04-27 17:33:58 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/11513793,https://static.inaturalist.org/photos/16435613/medium.jpg?1524849659,,"",,2,0,true,3,"Hyde Park, London, England, GB",51.5034441557,-0.1608384121,10,,,false,,,Primroses,Primula,Primroses,Plantae,55820
11516358,2018-04-27 6:38:22 pm BST,2018-04-27,2018-04-27 17:38:22 UTC,Europe/London,811841,tspaceshep,2018-04-27 17:39:06 UTC,2019-04-13 16:56:50 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/11516358,https://static.inaturalist.org/photos/16439017/medium.jpeg?1524850751,,"","",1,0,false,2,"England, GB",51.4916988901,-0.1533922714,4,obscured,,true,,,Norway Maple,Acer platanoides,Norway maple,Plantae,54763
11516615,Fri Apr 27 2018 18:40:20 GMT+0100 (GMT+1),2018-04-27,2018-04-27 16:40:20 UTC,Amsterdam,911520,geminiak,2018-04-27 17:41:15 UTC,2018-04-30 05:51:30 UTC,research,,https://www.inaturalist.org/observations/11516615,https://static.inaturalist.org/photos/16439468/medium.jpg?1524850894,,"",,1,0,false,3,"30 The Avenue, Beckenham, England, GB",51.411004448,-0.01919139,64,,,false,,,Grove Snail,Cepaea nemoralis,Brown-lipped Snail,Mollusca,48586
11516883,Fri Apr 27 2018 18:12:40 GMT+0100 (GMT+1),2018-04-27,2018-04-27 16:12:40 UTC,Amsterdam,911520,geminiak,2018-04-27 17:43:34 UTC,2018-04-27 17:43:47 UTC,needs_id,,https://www.inaturalist.org/observations/11516883,https://static.inaturalist.org/photos/16439882/medium.jpg?1524851022,,"",,0,0,false,3,"30A The Avenue, Beckenham, England, GB",51.4110170926,-0.0191081672,28,,,false,,,,Stylommatophora,Common Land Snails and Slugs,Mollusca,47485
11516967,2018-04-27 6:40:22 pm BST,2018-04-27,2018-04-27 17:40:22 UTC,Europe/London,811841,tspaceshep,2018-04-27 17:44:17 UTC,2020-01-03 21:39:14 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/11516967,https://static.inaturalist.org/photos/16440050/medium.jpeg?1524851068,,"","",2,0,true,2,"England, GB",51.4765330762,-0.0633757,4,obscured,,true,gps,gps,Oranger du Mexique,Choisya ternata,Mexican orange,Plantae,287309
11517259,2018-04-27 6:45:22 pm BST,2018-04-27,2018-04-27 17:45:22 UTC,Europe/London,811841,tspaceshep,2018-04-27 17:46:36 UTC,2019-04-13 16:53:39 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/11517259,https://static.inaturalist.org/photos/16440669/medium.jpeg?1524851226,,"","",0,0,false,2,"England, GB",51.4426633489,-0.0217775415,6,obscured,,true,,,Norway Maple,Acer platanoides,Norway maple,Plantae,54763
11517670,2018-04-27 6:48:59 pm BST,2018-04-27,2018-04-27 17:48:59 UTC,Europe/London,811841,tspaceshep,2018-04-27 17:49:47 UTC,2019-04-13 16:52:39 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/11517670,https://static.inaturalist.org/photos/16441513/medium.jpeg?1524851472,,"","",1,0,false,2,"England, GB",51.4262594499,-0.1039413195,7,obscured,,true,,,Oxford Ragwort,Senecio squalidus,Oxford Ragwort,Plantae,69438
11518238,Fri Apr 27 2018 18:53:59 GMT+0100 (GMT+1),2018-04-27,2018-04-27 16:53:59 UTC,Amsterdam,796473,bryonycross,2018-04-27 17:54:37 UTC,2018-04-27 18:27:11 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/11518238,https://static.inaturalist.org/photos/16442149/medium.jpg?1524851681,,"",,1,0,false,3,"116 Battersea Church Road, London, England, GB",51.476295339,-0.175108267,10,,,false,,,Five-leaf akebia,Akebia quinata,Five-leaf akebia,Plantae,126249
