identifier,ident_count,city,year
38644,6,San Francisco,2020
1809129,6,San Francisco,2020
1475331,6,San Francisco,2020
20593,6,San Francisco,2020
2812261,6,San Francisco,2020
554554,6,San Francisco,2020
521365,6,San Francisco,2020
523371,6,San Francisco,2020
4259,6,San Francisco,2020
2879362,6,San Francisco,2020
1369978,6,San Francisco,2020
2540843,6,San Francisco,2020
2757317,6,San Francisco,2020
659689,6,San Francisco,2020
1873085,6,San Francisco,2020
29091,6,San Francisco,2020
1869651,6,San Francisco,2020
2797539,6,San Francisco,2020
2516701,6,San Francisco,2020
2480175,6,San Francisco,2020
1885728,6,San Francisco,2020
20922,6,San Francisco,2020
2408849,6,San Francisco,2020
1476513,6,San Francisco,2020
34488,6,San Francisco,2020
13200,6,San Francisco,2020
60484,6,San Francisco,2020
960916,6,San Francisco,2020
403853,6,San Francisco,2020
2331540,6,San Francisco,2020
51061,6,San Francisco,2020
2945458,6,San Francisco,2020
233217,6,San Francisco,2020
56848,6,San Francisco,2020
1564477,6,San Francisco,2020
370296,6,San Francisco,2020
126823,6,San Francisco,2020
1515630,6,San Francisco,2020
65539,6,San Francisco,2020
305,6,San Francisco,2020
1650502,6,San Francisco,2020
1082970,6,San Francisco,2020
1138587,6,San Francisco,2020
117921,6,San Francisco,2020
2580310,6,San Francisco,2020
1134714,6,San Francisco,2020
71302,6,San Francisco,2020
420537,6,San Francisco,2020
169081,6,San Francisco,2020
19674,6,San Francisco,2020
217967,6,San Francisco,2020
899639,6,San Francisco,2020
1482669,6,San Francisco,2020
17630,5,San Francisco,2020
2435044,5,San Francisco,2020
788371,5,San Francisco,2020
2020197,5,San Francisco,2020
238158,5,San Francisco,2020
612949,5,San Francisco,2020
2820331,5,San Francisco,2020
2437805,5,San Francisco,2020
367383,5,San Francisco,2020
425992,5,San Francisco,2020
1012326,5,San Francisco,2020
1567280,5,San Francisco,2020
1470922,5,San Francisco,2020
2542637,5,San Francisco,2020
2254300,5,San Francisco,2020
2015364,5,San Francisco,2020
21209,5,San Francisco,2020
63043,5,San Francisco,2020
37319,5,San Francisco,2020
1502573,5,San Francisco,2020
669268,5,San Francisco,2020
2659036,5,San Francisco,2020
2290279,5,San Francisco,2020
771325,5,San Francisco,2020
536751,5,San Francisco,2020
462,5,San Francisco,2020
841547,5,San Francisco,2020
32764,5,San Francisco,2020
399831,5,San Francisco,2020
759048,5,San Francisco,2020
1196455,5,San Francisco,2020
275891,5,San Francisco,2020
1868836,5,San Francisco,2020
2262440,5,San Francisco,2020
1254977,5,San Francisco,2020
152427,5,San Francisco,2020
470201,5,San Francisco,2020
2747734,5,San Francisco,2020
1461297,5,San Francisco,2020
560529,5,San Francisco,2020
2554087,5,San Francisco,2020
2536814,5,San Francisco,2020
2792059,4,San Francisco,2020
1160263,4,San Francisco,2020
772305,4,San Francisco,2020
762008,4,San Francisco,2020
16101,4,San Francisco,2020
1305207,4,San Francisco,2020
764494,4,San Francisco,2020
6578,4,San Francisco,2020
2499042,4,San Francisco,2020
841894,4,San Francisco,2020
19715,4,San Francisco,2020
1172101,4,San Francisco,2020
2526349,4,San Francisco,2020
1229745,4,San Francisco,2020
2919660,4,San Francisco,2020
1931923,4,San Francisco,2020
1277278,4,San Francisco,2020
2902348,4,San Francisco,2020
975211,4,San Francisco,2020
937036,4,San Francisco,2020
888530,4,San Francisco,2020
20957,4,San Francisco,2020
2987037,4,San Francisco,2020
2621947,4,San Francisco,2020
1927245,4,San Francisco,2020
5179,4,San Francisco,2020
16743,4,San Francisco,2020
1164313,4,San Francisco,2020
3231537,4,San Francisco,2020
16576,4,San Francisco,2020
911801,4,San Francisco,2020
105240,4,San Francisco,2020
17711,4,San Francisco,2020
262841,4,San Francisco,2020
170217,4,San Francisco,2020
507754,4,San Francisco,2020
1463237,4,San Francisco,2020
1467267,4,San Francisco,2020
468579,4,San Francisco,2020
1805689,4,San Francisco,2020
43591,4,San Francisco,2020
449877,4,San Francisco,2020
448796,4,San Francisco,2020
45434,4,San Francisco,2020
424633,4,San Francisco,2020
2737697,4,San Francisco,2020
2347950,4,San Francisco,2020
220795,4,San Francisco,2020
7353,4,San Francisco,2020
50256,4,San Francisco,2020
2326286,4,San Francisco,2020
393367,4,San Francisco,2020
390626,4,San Francisco,2020
53702,4,San Francisco,2020
1566405,4,San Francisco,2020
57863,4,San Francisco,2020
1576945,4,San Francisco,2020
2838343,4,San Francisco,2020
342643,4,San Francisco,2020
77293,4,San Francisco,2020
314610,4,San Francisco,2020
250191,4,San Francisco,2020
293881,4,San Francisco,2020
2846692,4,San Francisco,2020
2844717,4,San Francisco,2020
1821664,4,San Francisco,2020
1502858,4,San Francisco,2020
1419635,4,San Francisco,2020
2484134,4,San Francisco,2020
681834,4,San Francisco,2020
30479,4,San Francisco,2020
2656124,4,San Francisco,2020
1691869,4,San Francisco,2020
2470040,4,San Francisco,2020
30825,4,San Francisco,2020
26610,4,San Francisco,2020
2661419,4,San Francisco,2020
544252,4,San Francisco,2020
526329,4,San Francisco,2020
32455,4,San Francisco,2020
749222,4,San Francisco,2020
1440786,4,San Francisco,2020
2687087,3,San Francisco,2020
1563867,3,San Francisco,2020
2468590,3,San Francisco,2020
2685643,3,San Francisco,2020
1677488,3,San Francisco,2020
1659797,3,San Francisco,2020
2514551,3,San Francisco,2020
1584230,3,San Francisco,2020
2725204,3,San Francisco,2020
1336508,3,San Francisco,2020
2295547,3,San Francisco,2020
1368710,3,San Francisco,2020
2730329,3,San Francisco,2020
1658224,3,San Francisco,2020
2588520,3,San Francisco,2020
1874644,3,San Francisco,2020
2080944,3,San Francisco,2020
1893882,3,San Francisco,2020
1603802,3,San Francisco,2020
1563223,3,San Francisco,2020
1449526,3,San Francisco,2020
1551762,3,San Francisco,2020
1431162,3,San Francisco,2020
1831095,3,San Francisco,2020
1257493,3,San Francisco,2020
1445969,3,San Francisco,2020
1260672,3,San Francisco,2020
1482518,3,San Francisco,2020
1493045,3,San Francisco,2020
1431994,3,San Francisco,2020
1744345,3,San Francisco,2020
2359614,3,San Francisco,2020
1247575,3,San Francisco,2020
1322096,3,San Francisco,2020
2427572,3,San Francisco,2020
1186511,3,San Francisco,2020
2764775,3,San Francisco,2020
2562051,3,San Francisco,2020
1521683,3,San Francisco,2020
1973881,3,San Francisco,2020
1210028,3,San Francisco,2020
2765208,3,San Francisco,2020
1427418,3,San Francisco,2020
1529103,3,San Francisco,2020
1948932,3,San Francisco,2020
1195388,3,San Francisco,2020
1419591,3,San Francisco,2020
1425770,3,San Francisco,2020
2644304,3,San Francisco,2020
258652,3,San Francisco,2020
11700,3,San Francisco,2020
499285,3,San Francisco,2020
275627,3,San Francisco,2020
273108,3,San Francisco,2020
268919,3,San Francisco,2020
26926,3,San Francisco,2020
2825732,3,San Francisco,2020
2824178,3,San Francisco,2020
26256,3,San Francisco,2020
25480,3,San Francisco,2020
2889604,3,San Francisco,2020
254586,3,San Francisco,2020
23091,3,San Francisco,2020
599593,3,San Francisco,2020
2899829,3,San Francisco,2020
356115,3,San Francisco,2020
242824,3,San Francisco,2020
18846,3,San Francisco,2020
229380,3,San Francisco,2020
653008,3,San Francisco,2020
129985,3,San Francisco,2020
673365,3,San Francisco,2020
473359,3,San Francisco,2020
29392,3,San Francisco,2020
459300,3,San Francisco,2020
395425,3,San Francisco,2020
69864,3,San Francisco,2020
380742,3,San Francisco,2020
381998,3,San Francisco,2020
382370,3,San Francisco,2020
347228,3,San Francisco,2020
386198,3,San Francisco,2020
321317,3,San Francisco,2020
392327,3,San Francisco,2020
50920,3,San Francisco,2020
50252,3,San Francisco,2020
452427,3,San Francisco,2020
49977,3,San Francisco,2020
49094,3,San Francisco,2020
84767,3,San Francisco,2020
429191,3,San Francisco,2020
86100,3,San Francisco,2020
282539,3,San Francisco,2020
433000,3,San Francisco,2020
450494,3,San Francisco,2020
2844024,3,San Francisco,2020
738947,3,San Francisco,2020
2822143,3,San Francisco,2020
924314,3,San Francisco,2020
974070,3,San Francisco,2020
215224,3,San Francisco,2020
213971,3,San Francisco,2020
931458,3,San Francisco,2020
5643,3,San Francisco,2020
147592,3,San Francisco,2020
2788422,3,San Francisco,2020
961426,3,San Francisco,2020
3338687,3,San Francisco,2020
969425,3,San Francisco,2020
971468,3,San Francisco,2020
213838,3,San Francisco,2020
847166,3,San Francisco,2020
155080,3,San Francisco,2020
995608,3,San Francisco,2020
198946,3,San Francisco,2020
3420961,3,San Francisco,2020
161086,3,San Francisco,2020
714,3,San Francisco,2020
2780609,3,San Francisco,2020
181537,3,San Francisco,2020
172,3,San Francisco,2020
1089056,3,San Francisco,2020
860319,3,San Francisco,2020
70362,3,San Francisco,2020
141574,3,San Francisco,2020
765334,3,San Francisco,2020
794812,3,San Francisco,2020
788834,3,San Francisco,2020
818374,3,San Francisco,2020
823636,3,San Francisco,2020
10201,3,San Francisco,2020
11007,3,San Francisco,2020
762683,3,San Francisco,2020
790504,3,San Francisco,2020
840261,3,San Francisco,2020
8706,3,San Francisco,2020
753733,3,San Francisco,2020
747374,3,San Francisco,2020
150462,2,San Francisco,2020
1970819,2,San Francisco,2020
73478,2,San Francisco,2020
2045841,2,San Francisco,2020
115788,2,San Francisco,2020
71150,2,San Francisco,2020
83124,2,San Francisco,2020
2262620,2,San Francisco,2020
118290,2,San Francisco,2020
1908826,2,San Francisco,2020
120835,2,San Francisco,2020
80832,2,San Francisco,2020
2227679,2,San Francisco,2020
2248610,2,San Francisco,2020
99796,2,San Francisco,2020
108454,2,San Francisco,2020
142206,2,San Francisco,2020
2033161,2,San Francisco,2020
2080287,2,San Francisco,2020
108450,2,San Francisco,2020
108153,2,San Francisco,2020
138884,2,San Francisco,2020
108763,2,San Francisco,2020
1932875,2,San Francisco,2020
90787,2,San Francisco,2020
2131252,2,San Francisco,2020
1952678,2,San Francisco,2020
111330,2,San Francisco,2020
2021555,2,San Francisco,2020
2076321,2,San Francisco,2020
2235938,2,San Francisco,2020
139257,2,San Francisco,2020
2429714,2,San Francisco,2020
58616,2,San Francisco,2020
2550142,2,San Francisco,2020
22389,2,San Francisco,2020
2518379,2,San Francisco,2020
16724,2,San Francisco,2020
15221,2,San Francisco,2020
15206,2,San Francisco,2020
14832,2,San Francisco,2020
2538017,2,San Francisco,2020
12564,2,San Francisco,2020
2541339,2,San Francisco,2020
2545431,2,San Francisco,2020
2549188,2,San Francisco,2020
7504,2,San Francisco,2020
2508152,2,San Francisco,2020
2556473,2,San Francisco,2020
2560083,2,San Francisco,2020
4784,2,San Francisco,2020
3342,2,San Francisco,2020
2934,2,San Francisco,2020
2580,2,San Francisco,2020
2594623,2,San Francisco,2020
1213,2,San Francisco,2020
2618637,2,San Francisco,2020
561,2,San Francisco,2020
2627688,2,San Francisco,2020
23007,2,San Francisco,2020
2502362,2,San Francisco,2020
2300821,2,San Francisco,2020
2423862,2,San Francisco,2020
2311715,2,San Francisco,2020
2317282,2,San Francisco,2020
47203,2,San Francisco,2020
44540,2,San Francisco,2020
43772,2,San Francisco,2020
2375039,2,San Francisco,2020
39660,2,San Francisco,2020
2404803,2,San Francisco,2020
39150,2,San Francisco,2020
32763,2,San Francisco,2020
2413130,2,San Francisco,2020
31582,2,San Francisco,2020
2476805,2,San Francisco,2020
31034,2,San Francisco,2020
171012,2,San Francisco,2020
29323,2,San Francisco,2020
2438113,2,San Francisco,2020
2441577,2,San Francisco,2020
29219,2,San Francisco,2020
2457830,2,San Francisco,2020
2467402,2,San Francisco,2020
28364,2,San Francisco,2020
2468975,2,San Francisco,2020
27263,2,San Francisco,2020
1904583,2,San Francisco,2020
1129650,2,San Francisco,2020
1894213,2,San Francisco,2020
517807,2,San Francisco,2020
1410487,2,San Francisco,2020
647854,2,San Francisco,2020
607522,2,San Francisco,2020
601707,2,San Francisco,2020
1422818,2,San Francisco,2020
1424787,2,San Francisco,2020
590639,2,San Francisco,2020
582536,2,San Francisco,2020
579740,2,San Francisco,2020
541847,2,San Francisco,2020
541308,2,San Francisco,2020
538750,2,San Francisco,2020
1444608,2,San Francisco,2020
1390012,2,San Francisco,2020
516465,2,San Francisco,2020
506797,2,San Francisco,2020
1452422,2,San Francisco,2020
500531,2,San Francisco,2020
499995,2,San Francisco,2020
1462045,2,San Francisco,2020
1465887,2,San Francisco,2020
484320,2,San Francisco,2020
477431,2,San Francisco,2020
462677,2,San Francisco,2020
452871,2,San Francisco,2020
450575,2,San Francisco,2020
651291,2,San Francisco,2020
661392,2,San Francisco,2020
1505568,2,San Francisco,2020
949470,2,San Francisco,2020
1149476,2,San Francisco,2020
1065491,2,San Francisco,2020
1020372,2,San Francisco,2020
1011545,2,San Francisco,2020
999040,2,San Francisco,2020
995945,2,San Francisco,2020
1174882,2,San Francisco,2020
994868,2,San Francisco,2020
991111,2,San Francisco,2020
987898,2,San Francisco,2020
987125,2,San Francisco,2020
961528,2,San Francisco,2020
1232423,2,San Francisco,2020
1383870,2,San Francisco,2020
888602,2,San Francisco,2020
878487,2,San Francisco,2020
1256010,2,San Francisco,2020
1259202,2,San Francisco,2020
1262727,2,San Francisco,2020
1282686,2,San Francisco,2020
793644,2,San Francisco,2020
1295991,2,San Francisco,2020
757218,2,San Francisco,2020
745274,2,San Francisco,2020
740663,2,San Francisco,2020
703773,2,San Francisco,2020
434305,2,San Francisco,2020
432333,2,San Francisco,2020
175837,2,San Francisco,2020
216259,2,San Francisco,2020
1661585,2,San Francisco,2020
276449,2,San Francisco,2020
276276,2,San Francisco,2020
264427,2,San Francisco,2020
259163,2,San Francisco,2020
259033,2,San Francisco,2020
1136170,2,San Francisco,2020
258200,2,San Francisco,2020
247291,2,San Francisco,2020
1726609,2,San Francisco,2020
217901,2,San Francisco,2020
1748558,2,San Francisco,2020
1774544,2,San Francisco,2020
281431,2,San Francisco,2020
1791447,2,San Francisco,2020
216076,2,San Francisco,2020
215669,2,San Francisco,2020
1809393,2,San Francisco,2020
1809744,2,San Francisco,2020
215364,2,San Francisco,2020
1840582,2,San Francisco,2020
1849807,2,San Francisco,2020
213291,2,San Francisco,2020
201407,2,San Francisco,2020
187480,2,San Francisco,2020
182994,2,San Francisco,2020
277496,2,San Francisco,2020
1650762,2,San Francisco,2020
430725,2,San Francisco,2020
387373,2,San Francisco,2020
1517859,2,San Francisco,2020
1518293,2,San Francisco,2020
419153,2,San Francisco,2020
409010,2,San Francisco,2020
1524242,2,San Francisco,2020
1524947,2,San Francisco,2020
1525980,2,San Francisco,2020
398968,2,San Francisco,2020
395895,2,San Francisco,2020
1529581,2,San Francisco,2020
1533115,2,San Francisco,2020
1542759,2,San Francisco,2020
385008,2,San Francisco,2020
288282,2,San Francisco,2020
384718,2,San Francisco,2020
373869,2,San Francisco,2020
370785,2,San Francisco,2020
329716,2,San Francisco,2020
314738,2,San Francisco,2020
305840,2,San Francisco,2020
298086,2,San Francisco,2020
293449,2,San Francisco,2020
1604342,2,San Francisco,2020
1625933,2,San Francisco,2020
1629669,2,San Francisco,2020
292993,2,San Francisco,2020
593295,2,San Francisco,2020
3793896,2,San Francisco,2020
2836904,2,San Francisco,2020
2816084,2,San Francisco,2020
2823227,2,San Francisco,2020
2845998,2,San Francisco,2020
2859438,2,San Francisco,2020
3307357,2,San Francisco,2020
3294678,2,San Francisco,2020
2673739,2,San Francisco,2020
2789947,2,San Francisco,2020
3260657,2,San Francisco,2020
2867016,2,San Francisco,2020
2846993,2,San Francisco,2020
2847050,2,San Francisco,2020
2754939,2,San Francisco,2020
2847125,2,San Francisco,2020
2768861,2,San Francisco,2020
2770025,2,San Francisco,2020
2823955,2,San Francisco,2020
2717841,2,San Francisco,2020
2753521,2,San Francisco,2020
2873936,2,San Francisco,2020
2855718,2,San Francisco,2020
2668036,2,San Francisco,2020
2780618,2,San Francisco,2020
2879767,2,San Francisco,2020
2833288,2,San Francisco,2020
2884373,2,San Francisco,2020
2707566,2,San Francisco,2020
2811838,2,San Francisco,2020
2833729,2,San Francisco,2020
2759148,2,San Francisco,2020
2745252,2,San Francisco,2020
2866061,2,San Francisco,2020
2704608,2,San Francisco,2020
3412408,2,San Francisco,2020
3657355,2,San Francisco,2020
3553070,2,San Francisco,2020
2677577,2,San Francisco,2020
2824061,1,San Francisco,2020
2832914,1,San Francisco,2020
2832648,1,San Francisco,2020
467042,1,San Francisco,2020
2832885,1,San Francisco,2020
466318,1,San Francisco,2020
465225,1,San Francisco,2020
2823734,1,San Francisco,2020
468909,1,San Francisco,2020
2832938,1,San Francisco,2020
542757,1,San Francisco,2020
460502,1,San Francisco,2020
2832998,1,San Francisco,2020
2833076,1,San Francisco,2020
542921,1,San Francisco,2020
468880,1,San Francisco,2020
469487,1,San Francisco,2020
2823743,1,San Francisco,2020
473993,1,San Francisco,2020
481041,1,San Francisco,2020
477982,1,San Francisco,2020
2831577,1,San Francisco,2020
2832109,1,San Francisco,2020
540968,1,San Francisco,2020
477192,1,San Francisco,2020
2832198,1,San Francisco,2020
2833276,1,San Francisco,2020
2832216,1,San Francisco,2020
471957,1,San Francisco,2020
471071,1,San Francisco,2020
470275,1,San Francisco,2020
2823837,1,San Francisco,2020
2832364,1,San Francisco,2020
456937,1,San Francisco,2020
455855,1,San Francisco,2020
456776,1,San Francisco,2020
545413,1,San Francisco,2020
2833870,1,San Francisco,2020
447983,1,San Francisco,2020
446574,1,San Francisco,2020
445713,1,San Francisco,2020
445431,1,San Francisco,2020
2833991,1,San Francisco,2020
2834108,1,San Francisco,2020
540848,1,San Francisco,2020
441699,1,San Francisco,2020
440694,1,San Francisco,2020
545781,1,San Francisco,2020
439738,1,San Francisco,2020
439185,1,San Francisco,2020
2834150,1,San Francisco,2020
2833744,1,San Francisco,2020
449601,1,San Francisco,2020
449615,1,San Francisco,2020
544703,1,San Francisco,2020
544599,1,San Francisco,2020
2833610,1,San Francisco,2020
2833604,1,San Francisco,2020
451493,1,San Francisco,2020
452267,1,San Francisco,2020
452400,1,San Francisco,2020
2833438,1,San Francisco,2020
2823725,1,San Francisco,2020
452495,1,San Francisco,2020
544003,1,San Francisco,2020
453558,1,San Francisco,2020
453711,1,San Francisco,2020
454967,1,San Francisco,2020
540919,1,San Francisco,2020
540574,1,San Francisco,2020
2831552,1,San Francisco,2020
513187,1,San Francisco,2020
517563,1,San Francisco,2020
517503,1,San Francisco,2020
516942,1,San Francisco,2020
531293,1,San Francisco,2020
2829404,1,San Francisco,2020
2829595,1,San Francisco,2020
513070,1,San Francisco,2020
2829633,1,San Francisco,2020
531752,1,San Francisco,2020
532199,1,San Francisco,2020
512933,1,San Francisco,2020
534600,1,San Francisco,2020
512218,1,San Francisco,2020
536329,1,San Francisco,2020
2828622,1,San Francisco,2020
2828001,1,San Francisco,2020
518883,1,San Francisco,2020
519792,1,San Francisco,2020
520761,1,San Francisco,2020
2826661,1,San Francisco,2020
530826,1,San Francisco,2020
521635,1,San Francisco,2020
521928,1,San Francisco,2020
2824698,1,San Francisco,2020
2824537,1,San Francisco,2020
522273,1,San Francisco,2020
2824498,1,San Francisco,2020
523509,1,San Francisco,2020
524610,1,San Francisco,2020
524627,1,San Francisco,2020
529594,1,San Francisco,2020
2823953,1,San Francisco,2020
2823908,1,San Francisco,2020
2824079,1,San Francisco,2020
540481,1,San Francisco,2020
497289,1,San Francisco,2020
496795,1,San Francisco,2020
2831118,1,San Francisco,2020
2831179,1,San Francisco,2020
493262,1,San Francisco,2020
492717,1,San Francisco,2020
489358,1,San Francisco,2020
508088,1,San Francisco,2020
2831234,1,San Francisco,2020
486973,1,San Francisco,2020
485443,1,San Francisco,2020
484904,1,San Francisco,2020
2831338,1,San Francisco,2020
2831393,1,San Francisco,2020
2830859,1,San Francisco,2020
437323,1,San Francisco,2020
2830835,1,San Francisco,2020
2830712,1,San Francisco,2020
501292,1,San Francisco,2020
502784,1,San Francisco,2020
2830498,1,San Francisco,2020
505262,1,San Francisco,2020
2830342,1,San Francisco,2020
540069,1,San Francisco,2020
538968,1,San Francisco,2020
506327,1,San Francisco,2020
506425,1,San Francisco,2020
2830102,1,San Francisco,2020
507669,1,San Francisco,2020
2829759,1,San Francisco,2020
507847,1,San Francisco,2020
2652984,1,San Francisco,2020
432923,1,San Francisco,2020
436984,1,San Francisco,2020
363757,1,San Francisco,2020
367721,1,San Francisco,2020
2838326,1,San Francisco,2020
367038,1,San Francisco,2020
365974,1,San Francisco,2020
364808,1,San Francisco,2020
364529,1,San Francisco,2020
364243,1,San Francisco,2020
363321,1,San Francisco,2020
368264,1,San Francisco,2020
363278,1,San Francisco,2020
361852,1,San Francisco,2020
361808,1,San Francisco,2020
2838327,1,San Francisco,2020
349220,1,San Francisco,2020
2838360,1,San Francisco,2020
346662,1,San Francisco,2020
367905,1,San Francisco,2020
2838223,1,San Francisco,2020
346214,1,San Francisco,2020
2837398,1,San Francisco,2020
2837060,1,San Francisco,2020
384080,1,San Francisco,2020
383013,1,San Francisco,2020
382378,1,San Francisco,2020
2837142,1,San Francisco,2020
382232,1,San Francisco,2020
2837339,1,San Francisco,2020
380535,1,San Francisco,2020
2838062,1,San Francisco,2020
379959,1,San Francisco,2020
379331,1,San Francisco,2020
378988,1,San Francisco,2020
2837535,1,San Francisco,2020
372880,1,San Francisco,2020
370917,1,San Francisco,2020
2837805,1,San Francisco,2020
346264,1,San Francisco,2020
346191,1,San Francisco,2020
2836627,1,San Francisco,2020
302562,1,San Francisco,2020
310125,1,San Francisco,2020
309476,1,San Francisco,2020
308349,1,San Francisco,2020
2842872,1,San Francisco,2020
2843021,1,San Francisco,2020
304895,1,San Francisco,2020
303997,1,San Francisco,2020
302207,1,San Francisco,2020
2842754,1,San Francisco,2020
300627,1,San Francisco,2020
300582,1,San Francisco,2020
2843022,1,San Francisco,2020
297854,1,San Francisco,2020
297252,1,San Francisco,2020
295110,1,San Francisco,2020
295019,1,San Francisco,2020
311823,1,San Francisco,2020
2841967,1,San Francisco,2020
345916,1,San Francisco,2020
2839218,1,San Francisco,2020
2838387,1,San Francisco,2020
342372,1,San Francisco,2020
340222,1,San Francisco,2020
2838470,1,San Francisco,2020
334951,1,San Francisco,2020
2838534,1,San Francisco,2020
333230,1,San Francisco,2020
330465,1,San Francisco,2020
2841743,1,San Francisco,2020
2839267,1,San Francisco,2020
2840424,1,San Francisco,2020
324885,1,San Francisco,2020
2840617,1,San Francisco,2020
319240,1,San Francisco,2020
2841440,1,San Francisco,2020
317669,1,San Francisco,2020
2836834,1,San Francisco,2020
385823,1,San Francisco,2020
2834189,1,San Francisco,2020
422449,1,San Francisco,2020
2834892,1,San Francisco,2020
425798,1,San Francisco,2020
425694,1,San Francisco,2020
2834989,1,San Francisco,2020
2835058,1,San Francisco,2020
424109,1,San Francisco,2020
422579,1,San Francisco,2020
422292,1,San Francisco,2020
2834755,1,San Francisco,2020
421785,1,San Francisco,2020
421748,1,San Francisco,2020
421065,1,San Francisco,2020
420716,1,San Francisco,2020
2835182,1,San Francisco,2020
2835215,1,San Francisco,2020
2835310,1,San Francisco,2020
426605,1,San Francisco,2020
428361,1,San Francisco,2020
415184,1,San Francisco,2020
2834458,1,San Francisco,2020
434686,1,San Francisco,2020
2834260,1,San Francisco,2020
433678,1,San Francisco,2020
433091,1,San Francisco,2020
2834309,1,San Francisco,2020
432825,1,San Francisco,2020
432614,1,San Francisco,2020
432270,1,San Francisco,2020
428439,1,San Francisco,2020
431883,1,San Francisco,2020
431751,1,San Francisco,2020
2834702,1,San Francisco,2020
2834712,1,San Francisco,2020
429785,1,San Francisco,2020
2834719,1,San Francisco,2020
429066,1,San Francisco,2020
415845,1,San Francisco,2020
411429,1,San Francisco,2020
2836460,1,San Francisco,2020
394132,1,San Francisco,2020
2835729,1,San Francisco,2020
2835751,1,San Francisco,2020
397178,1,San Francisco,2020
396730,1,San Francisco,2020
2835775,1,San Francisco,2020
2835805,1,San Francisco,2020
2835920,1,San Francisco,2020
2836372,1,San Francisco,2020
2835511,1,San Francisco,2020
2836409,1,San Francisco,2020
390978,1,San Francisco,2020
390652,1,San Francisco,2020
2836421,1,San Francisco,2020
387852,1,San Francisco,2020
2836435,1,San Francisco,2020
386653,1,San Francisco,2020
2835633,1,San Francisco,2020
2835496,1,San Francisco,2020
410609,1,San Francisco,2020
2835451,1,San Francisco,2020
410135,1,San Francisco,2020
2835365,1,San Francisco,2020
407448,1,San Francisco,2020
406616,1,San Francisco,2020
406069,1,San Francisco,2020
405746,1,San Francisco,2020
405131,1,San Francisco,2020
403851,1,San Francisco,2020
400548,1,San Francisco,2020
403027,1,San Francisco,2020
402494,1,San Francisco,2020
402306,1,San Francisco,2020
2835452,1,San Francisco,2020
402069,1,San Francisco,2020
401557,1,San Francisco,2020
400629,1,San Francisco,2020
546621,1,San Francisco,2020
2823569,1,San Francisco,2020
547500,1,San Francisco,2020
756646,1,San Francisco,2020
2806914,1,San Francisco,2020
759008,1,San Francisco,2020
758998,1,San Francisco,2020
758556,1,San Francisco,2020
757784,1,San Francisco,2020
757544,1,San Francisco,2020
2807127,1,San Francisco,2020
2807411,1,San Francisco,2020
760944,1,San Francisco,2020
755996,1,San Francisco,2020
755736,1,San Francisco,2020
755716,1,San Francisco,2020
2807980,1,San Francisco,2020
754765,1,San Francisco,2020
754543,1,San Francisco,2020
754362,1,San Francisco,2020
760339,1,San Francisco,2020
761991,1,San Francisco,2020
776526,1,San Francisco,2020
768549,1,San Francisco,2020
773549,1,San Francisco,2020
772978,1,San Francisco,2020
2805208,1,San Francisco,2020
2805209,1,San Francisco,2020
770225,1,San Francisco,2020
2805761,1,San Francisco,2020
768659,1,San Francisco,2020
767031,1,San Francisco,2020
2806912,1,San Francisco,2020
2805899,1,San Francisco,2020
765336,1,San Francisco,2020
2806397,1,San Francisco,2020
765157,1,San Francisco,2020
2806553,1,San Francisco,2020
762836,1,San Francisco,2020
2806815,1,San Francisco,2020
2808230,1,San Francisco,2020
752101,1,San Francisco,2020
751861,1,San Francisco,2020
2809822,1,San Francisco,2020
746114,1,San Francisco,2020
746100,1,San Francisco,2020
746080,1,San Francisco,2020
2809484,1,San Francisco,2020
745554,1,San Francisco,2020
745537,1,San Francisco,2020
745294,1,San Francisco,2020
744609,1,San Francisco,2020
750867,1,San Francisco,2020
744240,1,San Francisco,2020
744229,1,San Francisco,2020
743298,1,San Francisco,2020
743270,1,San Francisco,2020
743239,1,San Francisco,2020
743105,1,San Francisco,2020
741877,1,San Francisco,2020
746247,1,San Francisco,2020
746264,1,San Francisco,2020
746391,1,San Francisco,2020
2809455,1,San Francisco,2020
750640,1,San Francisco,2020
2808377,1,San Francisco,2020
2808431,1,San Francisco,2020
2808968,1,San Francisco,2020
749208,1,San Francisco,2020
749126,1,San Francisco,2020
748776,1,San Francisco,2020
748577,1,San Francisco,2020
748372,1,San Francisco,2020
747684,1,San Francisco,2020
747502,1,San Francisco,2020
747417,1,San Francisco,2020
747380,1,San Francisco,2020
2809377,1,San Francisco,2020
747024,1,San Francisco,2020
776201,1,San Francisco,2020
776740,1,San Francisco,2020
741615,1,San Francisco,2020
2795923,1,San Francisco,2020
839628,1,San Francisco,2020
838910,1,San Francisco,2020
2795867,1,San Francisco,2020
827082,1,San Francisco,2020
825567,1,San Francisco,2020
824019,1,San Francisco,2020
823644,1,San Francisco,2020
822239,1,San Francisco,2020
839959,1,San Francisco,2020
822226,1,San Francisco,2020
820786,1,San Francisco,2020
820706,1,San Francisco,2020
819792,1,San Francisco,2020
2796355,1,San Francisco,2020
818059,1,San Francisco,2020
817462,1,San Francisco,2020
839749,1,San Francisco,2020
2795773,1,San Francisco,2020
779051,1,San Francisco,2020
846158,1,San Francisco,2020
2793905,1,San Francisco,2020
858361,1,San Francisco,2020
2793995,1,San Francisco,2020
850998,1,San Francisco,2020
2793998,1,San Francisco,2020
849233,1,San Francisco,2020
2795571,1,San Francisco,2020
