observer,obs_count,city,year
521635,8,San Francisco,2020
888602,8,San Francisco,2020
15221,8,San Francisco,2020
822840,8,San Francisco,2020
13424,8,San Francisco,2020
839628,8,San Francisco,2020
2750099,8,San Francisco,2020
2736477,8,San Francisco,2020
1247575,8,San Francisco,2020
15182,8,San Francisco,2020
2567459,8,San Francisco,2020
1250292,8,San Francisco,2020
451493,8,San Francisco,2020
2552227,8,San Francisco,2020
52520,8,San Francisco,2020
37971,8,San Francisco,2020
2366948,8,San Francisco,2020
35536,8,San Francisco,2020
120835,8,San Francisco,2020
143793,8,San Francisco,2020
2021555,8,San Francisco,2020
1942562,8,San Francisco,2020
170354,8,San Francisco,2020
194212,8,San Francisco,2020
2667272,8,San Francisco,2020
2668281,8,San Francisco,2020
1712669,8,San Francisco,2020
2677648,8,San Francisco,2020
216899,8,San Francisco,2020
225655,8,San Francisco,2020
1566436,8,San Francisco,2020
1517194,8,San Francisco,2020
23007,8,San Francisco,2020
1437857,8,San Francisco,2020
367721,8,San Francisco,2020
405131,8,San Francisco,2020
752101,8,San Francisco,2020
1747867,8,San Francisco,2020
2773490,8,San Francisco,2020
2796856,8,San Francisco,2020
2789947,8,San Francisco,2020
2833991,8,San Francisco,2020
2786000,8,San Francisco,2020
2812787,8,San Francisco,2020
2865448,8,San Francisco,2020
2843995,8,San Francisco,2020
2855079,8,San Francisco,2020
2818607,8,San Francisco,2020
2858922,8,San Francisco,2020
2838343,8,San Francisco,2020
2845774,8,San Francisco,2020
765336,7,San Francisco,2020
2834309,7,San Francisco,2020
2717982,7,San Francisco,2020
2669304,7,San Francisco,2020
2785971,7,San Francisco,2020
452871,7,San Francisco,2020
212101,7,San Francisco,2020
1051338,7,San Francisco,2020
2532840,7,San Francisco,2020
904823,7,San Francisco,2020
14542,7,San Francisco,2020
2727162,7,San Francisco,2020
2467402,7,San Francisco,2020
888530,7,San Francisco,2020
2795571,7,San Francisco,2020
86412,7,San Francisco,2020
2856499,7,San Francisco,2020
2737697,7,San Francisco,2020
2849047,7,San Francisco,2020
2718663,7,San Francisco,2020
2669277,7,San Francisco,2020
2785954,7,San Francisco,2020
2854958,7,San Francisco,2020
2317282,7,San Francisco,2020
1878873,7,San Francisco,2020
36363,7,San Francisco,2020
65004,7,San Francisco,2020
1644799,7,San Francisco,2020
2499042,7,San Francisco,2020
1024343,7,San Francisco,2020
2732825,7,San Francisco,2020
268376,7,San Francisco,2020
274345,7,San Francisco,2020
468909,7,San Francisco,2020
709807,7,San Francisco,2020
866997,7,San Francisco,2020
1358048,7,San Francisco,2020
2677577,7,San Francisco,2020
2814194,7,San Francisco,2020
1572367,7,San Francisco,2020
1511650,7,San Francisco,2020
17410,7,San Francisco,2020
536329,7,San Francisco,2020
2856755,7,San Francisco,2020
2845954,7,San Francisco,2020
1152092,7,San Francisco,2020
432923,7,San Francisco,2020
2784882,7,San Francisco,2020
44745,7,San Francisco,2020
1722902,7,San Francisco,2020
1260672,7,San Francisco,2020
822226,7,San Francisco,2020
2444250,7,San Francisco,2020
2763128,7,San Francisco,2020
513878,7,San Francisco,2020
1713579,7,San Francisco,2020
2844774,7,San Francisco,2020
2550142,7,San Francisco,2020
2703735,7,San Francisco,2020
1227937,7,San Francisco,2020
1164313,6,San Francisco,2020
2721706,6,San Francisco,2020
1158700,6,San Francisco,2020
2780609,6,San Francisco,2020
2833610,6,San Francisco,2020
2667304,6,San Francisco,2020
2693970,6,San Francisco,2020
23452,6,San Francisco,2020
116788,6,San Francisco,2020
304895,6,San Francisco,2020
2855051,6,San Francisco,2020
278907,6,San Francisco,2020
2371027,6,San Francisco,2020
297252,6,San Francisco,2020
1569908,6,San Francisco,2020
2545431,6,San Francisco,2020
2790307,6,San Francisco,2020
600790,6,San Francisco,2020
2709670,6,San Francisco,2020
1065672,6,San Francisco,2020
2846274,6,San Francisco,2020
747024,6,San Francisco,2020
1336448,6,San Francisco,2020
1125610,6,San Francisco,2020
2341224,6,San Francisco,2020
2669297,6,San Francisco,2020
1033442,6,San Francisco,2020
2843996,6,San Francisco,2020
1692253,6,San Francisco,2020
2823011,6,San Francisco,2020
1568167,6,San Francisco,2020
937036,6,San Francisco,2020
2080287,6,San Francisco,2020
2808431,6,San Francisco,2020
2736514,6,San Francisco,2020
759048,6,San Francisco,2020
456776,6,San Francisco,2020
215224,6,San Francisco,2020
1494044,6,San Francisco,2020
2027103,6,San Francisco,2020
2216070,6,San Francisco,2020
2793998,6,San Francisco,2020
2206495,6,San Francisco,2020
2824178,6,San Francisco,2020
2656088,6,San Francisco,2020
910,6,San Francisco,2020
2103843,6,San Francisco,2020
863913,6,San Francisco,2020
140612,6,San Francisco,2020
100618,6,San Francisco,2020
2837398,6,San Francisco,2020
744240,6,San Francisco,2020
385008,6,San Francisco,2020
108763,6,San Francisco,2020
18706,6,San Francisco,2020
33106,6,San Francisco,2020
2591428,6,San Francisco,2020
3103374,6,San Francisco,2020
2280700,6,San Francisco,2020
407448,6,San Francisco,2020
2508152,6,San Francisco,2020
2839218,6,San Francisco,2020
2734337,6,San Francisco,2020
1661835,6,San Francisco,2020
1952958,6,San Francisco,2020
26439,6,San Francisco,2020
367905,6,San Francisco,2020
2785842,6,San Francisco,2020
218259,6,San Francisco,2020
2690582,5,San Francisco,2020
540481,5,San Francisco,2020
425694,5,San Francisco,2020
2866648,5,San Francisco,2020
2786585,5,San Francisco,2020
2645477,5,San Francisco,2020
2621981,5,San Francisco,2020
439738,5,San Francisco,2020
2832648,5,San Francisco,2020
1472829,5,San Francisco,2020
395294,5,San Francisco,2020
415845,5,San Francisco,2020
1725255,5,San Francisco,2020
2817527,5,San Francisco,2020
2621244,5,San Francisco,2020
2619104,5,San Francisco,2020
2785958,5,San Francisco,2020
1675866,5,San Francisco,2020
346264,5,San Francisco,2020
2865846,5,San Francisco,2020
365974,5,San Francisco,2020
2669278,5,San Francisco,2020
378988,5,San Francisco,2020
2829633,5,San Francisco,2020
380535,5,San Francisco,2020
384080,5,San Francisco,2020
2826661,5,San Francisco,2020
1435580,5,San Francisco,2020
516942,5,San Francisco,2020
2865237,5,San Francisco,2020
1436485,5,San Francisco,2020
2831552,5,San Francisco,2020
334951,5,San Francisco,2020
36339,5,San Francisco,2020
20369,5,San Francisco,2020
1704129,5,San Francisco,2020
449601,5,San Francisco,2020
2620514,5,San Francisco,2020
2848914,5,San Francisco,2020
2620855,5,San Francisco,2020
2848227,5,San Francisco,2020
2762852,5,San Francisco,2020
308349,5,San Francisco,2020
990841,5,San Francisco,2020
919760,5,San Francisco,2020
2736516,5,San Francisco,2020
2497963,5,San Francisco,2020
926867,5,San Francisco,2020
2733651,5,San Francisco,2020
2733620,5,San Francisco,2020
2732828,5,San Francisco,2020
2732236,5,San Francisco,2020
2835496,5,San Francisco,2020
2499170,5,San Francisco,2020
687870,5,San Francisco,2020
2843675,5,San Francisco,2020
71150,5,San Francisco,2020
2512539,5,San Francisco,2020
982140,5,San Francisco,2020
2855562,5,San Francisco,2020
75483,5,San Francisco,2020
2738218,5,San Francisco,2020
2857701,5,San Francisco,2020
2805066,5,San Francisco,2020
2331053,5,San Francisco,2020
759008,5,San Francisco,2020
142206,5,San Francisco,2020
109455,5,San Francisco,2020
148517,5,San Francisco,2020
2181918,5,San Francisco,2020
909402,5,San Francisco,2020
2172636,5,San Francisco,2020
2806815,5,San Francisco,2020
2837142,5,San Francisco,2020
171266,5,San Francisco,2020
2746837,5,San Francisco,2020
2043421,5,San Francisco,2020
990054,5,San Francisco,2020
709554,5,San Francisco,2020
238655,5,San Francisco,2020
625205,5,San Francisco,2020
2694770,5,San Francisco,2020
1739184,5,San Francisco,2020
2775321,5,San Francisco,2020
1746012,5,San Francisco,2020
2559918,5,San Francisco,2020
2700519,5,San Francisco,2020
2774286,5,San Francisco,2020
2790579,5,San Francisco,2020
615138,5,San Francisco,2020
292204,5,San Francisco,2020
2709651,5,San Francisco,2020
2863529,5,San Francisco,2020
2823350,5,San Francisco,2020
2854157,5,San Francisco,2020
2810774,5,San Francisco,2020
2530548,5,San Francisco,2020
1878227,5,San Francisco,2020
2720338,5,San Francisco,2020
63244,5,San Francisco,2020
1021062,5,San Francisco,2020
1818930,4,San Francisco,2020
2180514,4,San Francisco,2020
44450,4,San Francisco,2020
168359,4,San Francisco,2020
1726437,4,San Francisco,2020
48800,4,San Francisco,2020
2162871,4,San Francisco,2020
2151437,4,San Francisco,2020
2446225,4,San Francisco,2020
2623094,4,San Francisco,2020
2248610,4,San Francisco,2020
2805899,4,San Francisco,2020
2556410,4,San Francisco,2020
71168,4,San Francisco,2020
2864192,4,San Francisco,2020
142268,4,San Francisco,2020
2822946,4,San Francisco,2020
141551,4,San Francisco,2020
1931269,4,San Francisco,2020
2337417,4,San Francisco,2020
2864266,4,San Francisco,2020
2817137,4,San Francisco,2020
2857107,4,San Francisco,2020
2606853,4,San Francisco,2020
2849058,4,San Francisco,2020
1611927,4,San Francisco,2020
2531176,4,San Francisco,2020
2812809,4,San Francisco,2020
1601500,4,San Francisco,2020
2615496,4,San Francisco,2020
2866605,4,San Francisco,2020
74001,4,San Francisco,2020
2865856,4,San Francisco,2020
1816503,4,San Francisco,2020
1591079,4,San Francisco,2020
2820949,4,San Francisco,2020
2853418,4,San Francisco,2020
2618637,4,San Francisco,2020
748577,4,San Francisco,2020
2855762,4,San Francisco,2020
2543546,4,San Francisco,2020
1943074,4,San Francisco,2020
2859364,4,San Francisco,2020
390626,4,San Francisco,2020
2080058,4,San Francisco,2020
2813289,4,San Francisco,2020
132118,4,San Francisco,2020
1283703,4,San Francisco,2020
2885267,4,San Francisco,2020
879889,4,San Francisco,2020
878487,4,San Francisco,2020
16800,4,San Francisco,2020
1164294,4,San Francisco,2020
2694290,4,San Francisco,2020
540968,4,San Francisco,2020
2688746,4,San Francisco,2020
3152,4,San Francisco,2020
2832364,4,San Francisco,2020
846158,4,San Francisco,2020
2704011,4,San Francisco,2020
2879767,4,San Francisco,2020
2846553,4,San Francisco,2020
733932,4,San Francisco,2020
2878022,4,San Francisco,2020
838910,4,San Francisco,2020
1368710,4,San Francisco,2020
24270,4,San Francisco,2020
2837535,4,San Francisco,2020
813313,4,San Francisco,2020
580053,4,San Francisco,2020
1094256,4,San Francisco,2020
1374294,4,San Francisco,2020
653008,4,San Francisco,2020
2729992,4,San Francisco,2020
6201,4,San Francisco,2020
972240,4,San Francisco,2020
972290,4,San Francisco,2020
2771394,4,San Francisco,2020
2771761,4,San Francisco,2020
1000599,4,San Francisco,2020
1009115,4,San Francisco,2020
2835775,4,San Francisco,2020
2718798,4,San Francisco,2020
608669,4,San Francisco,2020
651702,4,San Francisco,2020
2738003,4,San Francisco,2020
2844063,4,San Francisco,2020
402494,4,San Francisco,2020
3707,4,San Francisco,2020
629593,4,San Francisco,2020
2836372,4,San Francisco,2020
1077397,4,San Francisco,2020
2705871,4,San Francisco,2020
24754,4,San Francisco,2020
967522,4,San Francisco,2020
2757610,4,San Francisco,2020
755736,4,San Francisco,2020
780681,4,San Francisco,2020
445431,4,San Francisco,2020
1420389,4,San Francisco,2020
1465887,4,San Francisco,2020
2823908,4,San Francisco,2020
1409727,4,San Francisco,2020
477192,4,San Francisco,2020
2758345,4,San Francisco,2020
1422371,4,San Francisco,2020
773549,4,San Francisco,2020
2846887,4,San Francisco,2020
744229,4,San Francisco,2020
1415621,4,San Francisco,2020
1415568,4,San Francisco,2020
754543,4,San Francisco,2020
798314,4,San Francisco,2020
749208,4,San Francisco,2020
411429,4,San Francisco,2020
741119,4,San Francisco,2020
2658788,4,San Francisco,2020
2664683,4,San Francisco,2020
420716,4,San Francisco,2020
2636235,4,San Francisco,2020
2830859,4,San Francisco,2020
906476,3,San Francisco,2020
2841440,3,San Francisco,2020
758998,3,San Francisco,2020
2855810,3,San Francisco,2020
2316955,3,San Francisco,2020
913104,3,San Francisco,2020
723860,3,San Francisco,2020
1988837,3,San Francisco,2020
140831,3,San Francisco,2020
813160,3,San Francisco,2020
2855320,3,San Francisco,2020
2843580,3,San Francisco,2020
2321351,3,San Francisco,2020
2805208,3,San Francisco,2020
757544,3,San Francisco,2020
710962,3,San Francisco,2020
923460,3,San Francisco,2020
928016,3,San Francisco,2020
2835729,3,San Francisco,2020
2835452,3,San Francisco,2020
753997,3,San Francisco,2020
218342,3,San Francisco,2020
938999,3,San Francisco,2020
750640,3,San Francisco,2020
2835451,3,San Francisco,2020
209895,3,San Francisco,2020
772978,3,San Francisco,2020
208611,3,San Francisco,2020
2222367,3,San Francisco,2020
2124780,3,San Francisco,2020
679457,3,San Francisco,2020
2857703,3,San Francisco,2020
2131809,3,San Francisco,2020
2843021,3,San Francisco,2020
733452,3,San Francisco,2020
793644,3,San Francisco,2020
746114,3,San Francisco,2020
2806912,3,San Francisco,2020
841074,3,San Francisco,2020
2208853,3,San Francisco,2020
735366,3,San Francisco,2020
736127,3,San Francisco,2020
2837805,3,San Francisco,2020
858361,3,San Francisco,2020
731821,3,San Francisco,2020
2104734,3,San Francisco,2020
790149,3,San Francisco,2020
784273,3,San Francisco,2020
2856658,3,San Francisco,2020
195859,3,San Francisco,2020
2843480,3,San Francisco,2020
726294,3,San Francisco,2020
2856413,3,San Francisco,2020
896096,3,San Francisco,2020
811428,3,San Francisco,2020
2836416,3,San Francisco,2020
725284,3,San Francisco,2020
897675,3,San Francisco,2020
2076321,3,San Francisco,2020
202818,3,San Francisco,2020
1563381,3,San Francisco,2020
2844258,3,San Francisco,2020
225976,3,San Francisco,2020
485443,3,San Francisco,2020
1390161,3,San Francisco,2020
2830835,3,San Francisco,2020
492717,3,San Francisco,2020
1655823,3,San Francisco,2020
2852099,3,San Francisco,2020
1667852,3,San Francisco,2020
2831179,3,San Francisco,2020
494707,3,San Francisco,2020
1683711,3,San Francisco,2020
1683769,3,San Francisco,2020
1684636,3,San Francisco,2020
1373087,3,San Francisco,2020
2846827,3,San Francisco,2020
2846607,3,San Francisco,2020
2831393,3,San Francisco,2020
342372,3,San Francisco,2020
2853154,3,San Francisco,2020
1634556,3,San Francisco,2020
1629193,3,San Francisco,2020
2846102,3,San Francisco,2020
370917,3,San Francisco,2020
1548639,3,San Francisco,2020
2822319,3,San Francisco,2020
1580294,3,San Francisco,2020
2823724,3,San Francisco,2020
432825,3,San Francisco,2020
1490791,3,San Francisco,2020
1477370,3,San Francisco,2020
1458371,3,San Francisco,2020
2847050,3,San Francisco,2020
1431838,3,San Francisco,2020
2803553,3,San Francisco,2020
2824537,3,San Francisco,2020
2824698,3,San Francisco,2020
460502,3,San Francisco,2020
2846993,3,San Francisco,2020
1607796,3,San Francisco,2020
467042,3,San Francisco,2020
2831442,3,San Francisco,2020
2853369,3,San Francisco,2020
1932794,3,San Francisco,2020
615586,3,San Francisco,2020
281431,3,San Francisco,2020
1791062,3,San Francisco,2020
1054610,3,San Francisco,2020
2854150,3,San Francisco,2020
1047356,3,San Francisco,2020
1044815,3,San Francisco,2020
1816116,3,San Francisco,2020
652914,3,San Francisco,2020
1829148,3,San Francisco,2020
1848647,3,San Francisco,2020
1024452,3,San Francisco,2020
1018514,3,San Francisco,2020
255898,3,San Francisco,2020
1012436,3,San Francisco,2020
2834719,3,San Francisco,2020
1904583,3,San Francisco,2020
998885,3,San Francisco,2020
623736,3,San Francisco,2020
1067473,3,San Francisco,2020
2832216,3,San Francisco,2020
292301,3,San Francisco,2020
1268576,3,San Francisco,2020
2853758,3,San Francisco,2020
2816421,3,San Francisco,2020
521928,3,San Francisco,2020
529538,3,San Francisco,2020
2833526,3,San Francisco,2020
1137687,3,San Francisco,2020
1137249,3,San Francisco,2020
2845000,3,San Francisco,2020
579105,3,San Francisco,2020
1113281,3,San Francisco,2020
1109423,3,San Francisco,2020
607649,3,San Francisco,2020
1082376,3,San Francisco,2020
1078009,3,San Francisco,2020
1758388,3,San Francisco,2020
2854057,3,San Francisco,2020
454967,3,San Francisco,2020
1885728,3,San Francisco,2020
2626029,3,San Francisco,2020
2878978,3,San Francisco,2020
2485652,3,San Francisco,2020
2769500,3,San Francisco,2020
102072,3,San Francisco,2020
2795923,3,San Francisco,2020
2441803,3,San Francisco,2020
2994930,3,San Francisco,2020
2759123,3,San Francisco,2020
2772736,3,San Francisco,2020
2433904,3,San Francisco,2020
2711060,3,San Francisco,2020
2669970,3,San Francisco,2020
2774029,3,San Francisco,2020
2759150,3,San Francisco,2020
2755198,3,San Francisco,2020
2615423,3,San Francisco,2020
2743994,3,San Francisco,2020
1928,3,San Francisco,2020
2490558,3,San Francisco,2020
2858900,3,San Francisco,2020
77682,3,San Francisco,2020
108682,3,San Francisco,2020
2758211,3,San Francisco,2020
2634006,3,San Francisco,2020
2782921,3,San Francisco,2020
82036,3,San Francisco,2020
2469145,3,San Francisco,2020
2661122,3,San Francisco,2020
2529568,3,San Francisco,2020
28579,3,San Francisco,2020
716,3,San Francisco,2020
2758555,3,San Francisco,2020
2450498,3,San Francisco,2020
2790995,3,San Francisco,2020
2730118,3,San Francisco,2020
2665512,3,San Francisco,2020
2524707,3,San Francisco,2020
2732955,3,San Francisco,2020
64377,3,San Francisco,2020
2667267,3,San Francisco,2020
10803,3,San Francisco,2020
44758,3,San Francisco,2020
65417,3,San Francisco,2020
2741348,3,San Francisco,2020
2742302,3,San Francisco,2020
2698596,3,San Francisco,2020
2785952,3,San Francisco,2020
2792780,3,San Francisco,2020
2594060,3,San Francisco,2020
2908518,3,San Francisco,2020
8173,3,San Francisco,2020
